lat_Alaska,lon_Alaska,lat_Alabama,lon_Alabama,lat_Arkansas,lon_Arkansas,lat_Arizona,lon_Arizona,lat_California,lon_California,lat_Colorado,lon_Colorado,lat_Connecticut,lon_Connecticut,lat_Delaware,lon_Delaware,lat_Florida,lon_Florida,lat_Georgia,lon_Georgia,lat_Hawaii,lon_Hawaii,lat_Iowa,lon_Iowa,lat_Idaho,lon_Idaho,lat_Illinois,lon_Illinois,lat_Indiana,lon_Indiana,lat_Kansas,lon_Kansas,lat_Kentucky,lon_Kentucky,lat_Louisiana,lon_Louisiana,lat_Massachusetts,lon_Massachusetts,lat_Maryland,lon_Maryland,lat_Maine,lon_Maine,lat_Michigan,lon_Michigan,lat_Minnesota,lon_Minnesota,lat_Missouri,lon_Missouri,lat_Mississippi,lon_Mississippi,lat_Montana,lon_Montana,lat_North Carolina,lon_North Carolina,lat_North Dakota,lon_North Dakota,lat_Nebraska,lon_Nebraska,lat_New Hampshire,lon_New Hampshire,lat_New Jersey,lon_New Jersey,lat_New Mexico,lon_New Mexico,lat_Nevada,lon_Nevada,lat_New York,lon_New York,lat_Ohio,lon_Ohio,lat_Oklahoma,lon_Oklahoma,lat_Oregon,lon_Oregon,lat_Pennsylvania,lon_Pennsylvania,lat_Rhode Island,lon_Rhode Island,lat_South Carolina,lon_South Carolina,lat_South Dakota,lon_South Dakota,lat_Tennessee,lon_Tennessee,lat_Texas,lon_Texas,lat_Utah,lon_Utah,lat_Virginia,lon_Virginia,lat_Vermont,lon_Vermont,lat_Washington,lon_Washington,lat_Wisconsin,lon_Wisconsin,lat_West Virginia,lon_West Virginia,lat_Wyoming,lon_Wyoming
,,,,,,,,36.7268,-122.1721,,,,,,,,,,,,,,,45.5371,-116.5334,,,,,,,,,31.4427,-93.6859,,,39.4834,-79.0542,,,45.757,-87.9318,,,,,,,,,,,,,,,44.7526,-71.6364,,,,,,,41.1249,-71.7929,,,,,44.257,-117.1774,,,,,,,,,,,31.0812,-93.5266,,,39.0914,-77.4687,44.7857,-73.3317,46.2924,-124.0212,,,,,,
,,,,,,,,37.2227,-122.6871,,,,,,,,,,,,,,,45.614,-116.464,,,,,,,,,31.4755,-93.7573,,,39.4738,-79.0604,,,45.7953,-87.9922,,,,,,,,,,,,,,,44.8198,-71.5746,,,,,,,41.0462,-71.7517,,,,,44.2609,-117.1445,,,,,,,,,,,31.1787,-93.5335,,,39.072,-77.4485,44.8043,-73.3324,46.2653,-124.0329,,,,,,
,,,,,,,,37.7783,-122.8903,,,,,,,,,,,,,,,45.6904,-116.5354,,,,,,,,,31.5083,-93.7189,,,39.4553,-79.1043,,,45.8058,-88.1186,,,,,,,,,,,,,,,44.8325,-71.5526,,,,,,,40.6306,-72.9465,,,,,44.2806,-117.1005,,,,,,,,,,,31.167,-93.598,,,39.0634,-77.3427,44.8398,-73.3818,46.2596,-124.2444,,,,,,
,,,,,,,,37.8965,-123.2378,,,,,,,,,,,,,,,45.734,-116.5354,,,,,,,,,31.5411,-93.804,,,39.3853,-79.1936,,,45.8585,-88.087,,,,,,,,,,,,,,,44.8539,-71.5553,,,,,,,40.5368,-73.4628,,,,,44.2314,-117.0511,,,,,,,,,,,31.3055,-93.6832,,,39.0456,-77.2936,44.904,-73.3564,46.4312,-124.2691,,,,,,
,,,,,,,,38.3449,-123.3202,,,,,,,,,,,,,,,45.7541,-116.5594,,,,,,,,,31.6113,-93.8425,,,39.3449,-79.2705,,,45.9531,-88.1955,,,,,,,,,,,,,,,44.8744,-71.5279,,,,,,,40.4887,-73.8885,,,,,44.2491,-117.0428,,,,,,,,,,,31.383,-93.6708,,,39.0168,-77.2459,44.9181,-73.3392,46.8386,-124.3529,,,,,,
,,,,,,,,38.7423,-123.8338,,,,,,,,,,,,,,,45.7843,-116.6357,,,,,,,,,31.6581,-93.8205,,,39.3014,-79.3282,,,45.9722,-88.3438,,,,,,,,,,,,,,,44.9123,-71.5018,,,,,,,40.5232,-73.949,,,,,44.2432,-116.9797,,,,,,,,,,,31.4369,-93.6887,,,38.9829,-77.2445,44.9643,-73.3372,47.1832,-124.438,,,,,,
,,,,,,,,38.9946,-123.9793,,,,,,,,,,,,,,,45.7781,-116.5965,,,,,,,,,31.7071,-93.7985,,,39.2535,-79.4044,,,45.9836,-88.3891,,,,,,,,,,,,,,,44.9366,-71.5182,,,,,,,40.4772,-74.2271,,,,,44.194,-116.9742,,,,,,,,,,,31.5107,-93.7202,,,38.968,-77.1834,44.9799,-73.3537,47.4689,-124.5616,,,,,,
,,,,,,,,39.3088,-124.0329,,,,,,,,,,,,,,,45.7805,-116.6597,,,,,,,,,31.8029,-93.848,,,39.2073,-79.4696,,,46.0113,-88.5457,,,,,,,,,,,,,,,44.9697,-71.5237,,,,,,,40.4861,-74.2532,,,,,44.1664,-116.8945,,,,,,,,,,,31.582,-93.8315,,,38.925,-77.112,45.0046,-73.3447,47.8012,-124.7566,,,,,,
,,,,,,,,39.7642,-124.0823,,,,,,,,,,,,,,,45.8259,-116.7105,,,,,,,,,31.8892,-93.9029,,,39.2051,-79.4861,,,45.997,-88.7022,,,,,,,,,,,,,,,44.9862,-71.5443,,,,,,,40.6468,-74.1866,,,,,44.0935,-116.933,,,,,,,,,,,31.644,-93.8123,,,38.8798,-77.0464,45.0109,-73.3447,48.0423,-124.8679,,,,,,
,,,,,,,,40.1663,-124.5314,,,,,,,,,,,,,,,45.8159,-116.7586,,,,,,,,,31.9149,-93.9606,,,39.2546,-79.4861,,,46.0227,-88.8135,,,,,,,,,,,,,,,45.0017,-71.5237,,,,,,,40.6556,-74.0547,,,,,44.0836,-116.9714,,,,,,,,,,,31.7188,-93.8232,,,38.7538,-77.0444,45.0104,-73.3426,48.2457,-124.8679,,,,,,
,,,,,,,,40.4658,-124.6509,,,,,,,,,,,,,,,45.8341,-116.7908,,,,,,,,,32.0081,-94.043,,,39.3444,-79.4854,,,46.0418,-88.8547,,,,,,,,,,,,,,,45.0163,-71.5045,,,,,,,40.7618,-74.0156,,,,,44.0521,-116.9879,,,,,,,,,,,31.7936,-93.8342,,,38.7142,-77.0409,,,48.3727,-124.8486,,,,,,
,,,,,,,,41.011,-124.3144,,,,,,,,,,,,,,,45.8642,-116.8046,,,,,,,,,32.7041,-94.043,,,39.3454,-79.484,,,46.1408,-89.0936,,,,,,,,,,,,,,,,,,,,,,,40.8699,-73.9421,,,,,44.0244,-116.9302,,,,,,,,,,,31.8309,-93.8782,,,38.6635,-77.1312,,,48.4984,-124.7539,,,,,,
,,,,,,,,41.2386,-124.3419,,,,,,,,,,,,,,,45.9053,-116.8595,,,,,,,,,33.0225,-94.043,,,39.5316,-79.4833,,,46.3384,-90.1222,,,,,,,,,,,,,,,,,,,,,,,40.998,-73.8934,,,,,43.9533,-116.9659,,,,,,,,,,,31.8869,-93.9221,,,38.6319,-77.1285,,,48.4096,-124.4174,,,,,,
,,,,,,,,41.717,-124.4545,,,,,,,,,,,,,,,45.9545,-116.8739,,,,,,,,,,,,,39.7214,-79.4772,,,46.5692,-90.4175,,,,,,,,,,,,,,,,,,,,,,,41.0343,-73.9854,,,,,43.8207,-117.0209,,,,,,,,,,,31.9335,-93.9661,,,38.5935,-77.2456,,,48.3599,-124.2389,,,,,,
,,,,,,,,41.9983,-124.4009,,,,,,,,,,,,,,,45.9769,-116.8925,,,,,,,,,,,,,,,,,46.9034,-90.2019,,,,,,,,,,,,,,,,,,,,,,,41.3268,-74.6274,,,,,43.6639,-117.0264,,,,,,,,,,,32.0081,-94.043,,,38.4547,-77.3094,,,48.2964,-124.0116,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,46.0218,-116.9302,,,,,,,,,,,,,,,,,47.2913,-89.9547,,,,,,,,,,,,,,,,,,,,,,,41.3583,-74.7084,,,,,42.0024,-117.0264,,,,,,,,,,,33.4681,-94.043,,,38.3904,-77.3046,,,48.2795,-123.9141,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,46.0932,-116.9838,,,,,,,,,,,,,,,,,48.0129,-89.4946,,,,,,,,,,,,,,,,,,,,,,,41.3811,-74.7101,,,,,41.9983,-121.2836,,,,,,,,,,,33.5414,-94.043,,,38.35,-77.2188,,,48.2247,-123.5413,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,46.1385,-116.9344,,,,,,,,,,,,,,,,,47.9743,-89.3381,,,,,,,,,,,,,,,,,,,,,,,41.4386,-74.8265,,,,,42.0085,-122.5003,,,,,,,,,,,33.5689,-94.1528,,,38.4041,-77.0622,,,48.2539,-123.3998,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,46.1727,-116.9268,,,,,,,,,,,,,,,,,48.2448,-88.6761,,,,,,,,,,,,,,,,,,,,,,,41.5075,-74.9913,,,,,42.0064,-123.0798,,,,,,,,,,,33.5872,-94.1968,,,38.4256,-77.0265,,,48.2841,-123.2501,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,46.2007,-116.9646,,,,,,,,,,,,,,,,,48.3042,-88.3726,,,,,,,,,,,,,,,,,,,,,,,41.6,-75.0668,,,,,42.0105,-123.154,,,,,,,,,,,33.5872,-94.2627,,,38.3039,-76.9826,,,48.4233,-123.1169,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,46.2435,-116.9591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6719,-75.0366,,,,,42.0044,-123.2419,,,,,,,,,,,33.5689,-94.3176,,,38.2155,-76.8851,,,48.4533,-123.1609,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,46.2782,-116.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7672,-75.0545,,,,,42.0024,-123.6209,,,,,,,,,,,33.5597,-94.3945,,,38.1745,-76.5926,,,48.5548,-123.222,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,46.3152,-117.0209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8808,-75.1945,,,,,41.9952,-124.3982,,,,,,,,,,,33.578,-94.4275,,,37.9496,-76.2424,,,48.5902,-123.2336,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,46.3446,-117.0511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0013,-75.3552,,,,,42.1593,-124.5493,,,,,,,,,,,33.6055,-94.4275,,,37.9561,-76.0501,,,48.6901,-123.2721,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,46.427,-117.0408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0003,-75.4266,,,,,42.6521,-124.5877,,,,,,,,,,,33.6421,-94.4495,,,37.9474,-75.9416,,,48.7675,-123.0084,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,46.9451,-117.0394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0013,-77.0306,,,,,42.8115,-124.7305,,,,,,,,,,,33.6329,-94.4879,,,37.9085,-75.9512,,,48.8313,-123.0084,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,48.9996,-117.0319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9993,-79.725,,,,,43.7552,-124.4119,,,,,,,,,,,33.6421,-94.5236,,,37.9139,-75.8002,,,49.0023,-123.3215,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0003,-79.7621,,,,,46.0065,-124.2554,,,,,,,,,,,33.6695,-94.6637,,,37.9539,-75.6931,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1827,-79.7621,,,,,46.2587,-124.2444,,,,,,,,,,,33.7061,-94.7461,,,37.9474,-75.6477,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5146,-79.7621,,,,,,,,,,,,,,,,,33.7791,-94.8999,,,37.9962,-75.6258,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8818,-95.0757,,,38.0091,-75.4596,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9251,-95.1526,,,38.0373,-74.9707,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9604,-95.2254,,,37.3625,-75.5777,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.875,-95.2858,,,36.8994,-75.818,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8841,-95.5399,,,36.5516,-75.8043,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8887,-95.7568,,,36.5516,-76.1476,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8408,-95.842,,,36.5516,-76.8617,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8556,-96.0274,,,36.5516,-76.918,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6901,-96.3528,,,36.5438,-76.918,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8442,-96.6179,,,36.5505,-77.1803,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8898,-96.5836,,,36.5449,-77.5278,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8955,-96.6673,,,36.5427,-80.273,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8179,-96.7538,,,36.5571,-80.5971,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8613,-96.8335,,,36.5626,-80.7248,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8613,-96.8774,,,36.5593,-80.8511,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9388,-96.9159,,,36.5681,-81.1066,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7392,-97.0917,,,36.5813,-81.4746,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7449,-97.1645,,,36.5802,-81.5007,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8978,-97.218,,,36.5902,-81.6792,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8225,-97.3746,,,36.6122,-81.6476,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8305,-97.4611,,,36.6177,-81.9237,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8761,-97.446,,,36.5935,-81.936,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9798,-97.6945,,,36.5957,-82.3961,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8476,-97.8648,,,36.5935,-82.9344,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8978,-97.9651,,,36.5957,-83.2654,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0299,-98.0983,,,36.6023,-83.6746,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1141,-98.1752,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1425,-98.3743,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.064,-98.4773,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1209,-98.5529,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1232,-98.752,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2095,-98.9539,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2073,-99.0637,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2141,-99.1832,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3593,-99.2505,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4613,-99.3823,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3774,-99.4318,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.416,-99.5718,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3706,-99.6158,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4726,-99.8094,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5631,-99.9934,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4975,-100.0017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5008,-103.0408,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0011,-103.0655,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0023,-106.6168,,,,,,,,,,,,,,
